Unnamed: 0,title,link,post_index,date,have_chaolianjie,have_newmedia,have_tupian1yinpin1shipin,is_origin,read_num,like_num,old_like_num,content
283,中州学刊•导读︱2016年第3期“文艺研究”栏目,http://mp.weixin.qq.com/s?__biz=MzA3MTQ2NzY4MQ==&mid=407167115&idx=2&sn=a522c435a269f02cde6f0be01cc07772&chksm=029d574535eade5318259fd247c6230d5a7d54c76d1642aacb1d1741662f81c661a216da82f0#rd,2,2016-4-11,0.0,1.0,1.0,0.0,,,,
284,中州学刊·发布 | 《中州学刊》郑重声明,http://mp.weixin.qq.com/s?__biz=MzA3MTQ2NzY4MQ==&mid=407167115&idx=3&sn=490415ee9de2715808b0e65670151067&chksm=029d574535eade535039c22ccc1e32891284ee5a3e072f114ca994ba98125cf8154d2f6373af#rd,3,2016-4-11,0.0,1.0,1.0,0.0,,,,
285,中州学刊·发布 | 《中州学刊》郑重声明,http://mp.weixin.qq.com/s?__biz=MzA3MTQ2NzY4MQ==&mid=407079816&idx=1&sn=e364f31199d066ba5a5174ea9ccd461f&chksm=029a3c4635edb550a03046aedb2bc6b3aa0e5e2aa427dc4879a2950456e5fdf06b8f8c5b0848#rd,1,2016-4-8,0.0,1.0,1.0,0.0,,,,
286,中州学刊•导读︱2016年第3期“哲学研究”栏目,http://mp.weixin.qq.com/s?__biz=MzA3MTQ2NzY4MQ==&mid=407079816&idx=2&sn=d3b31796dec20f0ccce6754969c93204&chksm=029a3c4635edb5502228935b989e5bb1653988ded83ca2ec124eba2bd4b86be342c5b2f44745#rd,2,2016-4-8,0.0,1.0,1.0,0.0,,,,
287,中州学刊•导读︱2016年第3期“历史研究”栏目,http://mp.weixin.qq.com/s?__biz=MzA3MTQ2NzY4MQ==&mid=407079816&idx=3&sn=ea37152114d3feec256a4a18531360ba&chksm=029a3c4635edb550de883f74ff77cd060c721a1c7a8631f35aa603236117bee07f0c404ec81b#rd,3,2016-4-8,0.0,1.0,1.0,0.0,,,,
288,中州学刊•导读︱2016年第3期“生态文明建设”栏目,http://mp.weixin.qq.com/s?__biz=MzA3MTQ2NzY4MQ==&mid=407010140&idx=1&sn=885f3422be85034646947682aaf9c1a3&chksm=029bcc9235ec4584cedf7af9ecab8dcbdf5b2926d1845c3aeab2b87bf967beae7ce149cd8e17#rd,1,2016-4-6,0.0,1.0,1.0,0.0,,,,
289,中州学刊•导读︱2016年第3期“伦理与道德”栏目,http://mp.weixin.qq.com/s?__biz=MzA3MTQ2NzY4MQ==&mid=407010140&idx=2&sn=e31a9b166559f92de7618a830134b613&chksm=029bcc9235ec45843ae33ac42fbf9a5ca817bc91a1ae03003bbd22333544c6d55482190c2b53#rd,2,2016-4-6,0.0,1.0,1.0,0.0,,,,
290,中州学刊•发布 |《中州学刊》2016年度重点选题,http://mp.weixin.qq.com/s?__biz=MzA3MTQ2NzY4MQ==&mid=406980544&idx=1&sn=ce36904df818609cf68e77be48d261e3&chksm=029bb00e35ec3918bb1d3a2498d978caa9aeb18b68205cc2724f16ed592a57870130abe93a78#rd,1,2016-4-5,0.0,1.0,1.0,0.0,,,,
291,中州学刊•导读︱2016年第3期“法学研究”栏目,http://mp.weixin.qq.com/s?__biz=MzA3MTQ2NzY4MQ==&mid=406980544&idx=2&sn=b4a5cc9688f67ae6d50f8a637f818e08&chksm=029bb00e35ec391894acf4ce28f94ae93b08eaeb34c62935077c7fe136e5e397383181213120#rd,2,2016-4-5,0.0,1.0,1.0,0.0,,,,
292,中州学刊•导读︱2016年第3期“社会现象与社会问题研究”栏目,http://mp.weixin.qq.com/s?__biz=MzA3MTQ2NzY4MQ==&mid=406980544&idx=3&sn=aff110b392a234442ccd244ebda0aa30&chksm=029bb00e35ec391889f9092c1b1b86506b3899ad72abf1de32b7c7314e075cfae1a47080149b#rd,3,2016-4-5,0.0,1.0,1.0,0.0,,,,
293,中州学刊•观点 | 任晓莉•供给侧结构性改革背景下优化我国收入分配体制研究,http://mp.weixin.qq.com/s?__biz=MzA3MTQ2NzY4MQ==&mid=406905232&idx=1&sn=ba47131420d7864b1aaaefc37614b5bc&chksm=0299565e35eedf4849834d7449fe77a8a7760c83313b4fb99acf53a8c7183514134c0d28c3a0#rd,1,2016-4-1,0.0,1.0,1.0,0.0,,,,
294,中州学刊•导读︱2016年第3期“经济理论与实践”栏目,http://mp.weixin.qq.com/s?__biz=MzA3MTQ2NzY4MQ==&mid=406905232&idx=2&sn=723a905e101caef77953b0e5bd894b56&chksm=0299565e35eedf48fd570df0cacdffae5ffff074a2964d90009f2295bbae75342986d320f99f#rd,2,2016-4-1,0.0,1.0,1.0,0.0,,,,
295,中州学刊•导读︱2016年第3期“三农问题聚焦”栏目,http://mp.weixin.qq.com/s?__biz=MzA3MTQ2NzY4MQ==&mid=406905232&idx=3&sn=43574a634b1898003aa97f099a3d5254&chksm=0299565e35eedf48b7d962ad9c8b9c1b4fb6175fa7ac199d61c47568ffe2baf817ed11c16831#rd,3,2016-4-1,0.0,1.0,1.0,0.0,,,,
296,中州学刊•观点 | 张占仓等•郑州航空港临空经济发展对区域发展模式的创新,http://mp.weixin.qq.com/s?__biz=MzA3MTQ2NzY4MQ==&mid=406876856&idx=1&sn=0f2ecf23f8f21ae44381558d7ec14ffc&chksm=0299c57635ee4c60d3f81aa1b5ab75c3b17d7d0f1b794ca2bb23b09a7ebf3e835d990fdf5b73#rd,1,2016-3-31,0.0,1.0,1.0,0.0,,,,
297,中州学刊·导读 | 2016年第3期“当代政治”栏目,http://mp.weixin.qq.com/s?__biz=MzA3MTQ2NzY4MQ==&mid=406876856&idx=2&sn=f07c9371db86cedd958c18476a198012&chksm=0299c57635ee4c6023aa577a8973a835dd8745d65b984191179e470fb66a5e27b8baec4fb14b#rd,2,2016-3-31,0.0,1.0,1.0,0.0,,,,
298,中州学刊·导读 | 2016年第3期“党建热点”栏目,http://mp.weixin.qq.com/s?__biz=MzA3MTQ2NzY4MQ==&mid=406876856&idx=3&sn=7e287d0eb4284b27fd5f35dd0f4d0553&chksm=0299c57635ee4c6000e546f14a8ce3fcc23b8bf9185f5a942701c3e275a74a775bde434cfc2a#rd,3,2016-3-31,0.0,1.0,1.0,0.0,,,,
299,中州学刊·目录 | 2016年第3期目录,http://mp.weixin.qq.com/s?__biz=MzA3MTQ2NzY4MQ==&mid=406820837&idx=1&sn=9d26bf636c095dc11fa832ad3c2b24ce&chksm=02e6202b3591a93df4b6a4727d0df404a9db21992cbc617985a9306390279a7f241540e3b835#rd,1,2016-3-30,0.0,1.0,1.0,0.0,,,,
300,中州学刊·目录 | 2016年第2期目录,http://mp.weixin.qq.com/s?__biz=MzA3MTQ2NzY4MQ==&mid=406820837&idx=2&sn=c962543903c4b5c6b87b2ccbd138bad8&chksm=02e6202b3591a93d530c9b963c3c26c7653005c16e8c27f43bfdf01de3b4d8046137514b0ba3#rd,2,2016-3-30,0.0,1.0,1.0,0.0,,,,
301,中州学刊·目录 | 2016年第1期目录,http://mp.weixin.qq.com/s?__biz=MzA3MTQ2NzY4MQ==&mid=406820837&idx=3&sn=9b5dfd1c7299c23cdd5134d2f09ae135&chksm=02e6202b3591a93d9308ebedab343c8a7f3996b1a0179184a385257e9c685bc8eae179be7448#rd,3,2016-3-30,0.0,1.0,1.0,0.0,,,,
302,中州学刊·导读 | 2015年第11期“学习贯彻党的十八届五中全会精神”专栏,http://mp.weixin.qq.com/s?__biz=MzA3MTQ2NzY4MQ==&mid=402376783&idx=1&sn=d753f17d52486477bfdab37dc6154019&chksm=0d227f813a55f69754fb0e93a58fadf984ad88ec7b477e5bcfc7291c50cc2dc84cdc4c206ace#rd,1,2015-12-1,0.0,1.0,1.0,0.0,,,,
303,中州学刊·导读 | 2015年第11期“当代政治”栏目,http://mp.weixin.qq.com/s?__biz=MzA3MTQ2NzY4MQ==&mid=402376783&idx=2&sn=a14007787784012acf4590321a7844f6&chksm=0d227f813a55f6979c8a57fcff6db854f43f429cc202b535935072ed1270544496c1f839431f#rd,2,2015-12-1,0.0,1.0,1.0,0.0,,,,
304,中州学刊·导读 | 2015年第11期“党建热点”栏目,http://mp.weixin.qq.com/s?__biz=MzA3MTQ2NzY4MQ==&mid=402376783&idx=3&sn=e377683ce9e3b6e7fb0e199ec2736fde&chksm=0d227f813a55f697fd10d6fc660c9ba1d670114e4219e61dd2ec091de4035c5e842c7db30627#rd,3,2015-12-1,0.0,1.0,1.0,0.0,,,,
305,中州学刊·发布 | 《中州学刊》郑重声明,http://mp.weixin.qq.com/s?__biz=MzA3MTQ2NzY4MQ==&mid=402376783&idx=4&sn=f45404bef11a2aa29e41982d6cfad9af&chksm=0d227f813a55f697adb789cd113d2764c210c4997997a6de11a78a70eefa226dbe88665ff44b#rd,4,2015-12-1,0.0,1.0,1.0,0.0,,,,
306,中州学刊·发布 | 《中州学刊》以“优良”等级通过全国社科规划办2015年度考核,http://mp.weixin.qq.com/s?__biz=MzA3MTQ2NzY4MQ==&mid=402225442&idx=1&sn=e73cd447464fb120ad0ac0c95b07d65e&chksm=0d20ceec3a5747fa54bdedc99d112bac402d66650a556da77ebe5578e97f8b2be920e697ddbb#rd,1,2015-11-27,0.0,1.0,1.0,0.0,,,,
307,中州学刊·目录 | 2015年第11期目录,http://mp.weixin.qq.com/s?__biz=MzA3MTQ2NzY4MQ==&mid=402225442&idx=2&sn=f69bbab87429bdbcf4724dbab8111074&chksm=0d20ceec3a5747fa96c62853a595c6403b59fe02cdbc9e22cc3b8ada54ad253a93f079a30fea#rd,2,2015-11-27,0.0,1.0,1.0,0.0,,,,
308,中州学刊·目录| 2015年第5期目录,http://mp.weixin.qq.com/s?__biz=MzA3MTQ2NzY4MQ==&mid=209363084&idx=1&sn=ae23836a3f689ad4f5f458e9924a3702&chksm=16a3174221d49e54e68b7820659a57f16155cdbe3ba44be26cb8639e2306eb308f49a2563365#rd,1,2015-8-7,0.0,1.0,1.0,0.0,,,,
309,中州学刊•目录| 2015年第4期目录,http://mp.weixin.qq.com/s?__biz=MzA3MTQ2NzY4MQ==&mid=209336815&idx=1&sn=05e8164dee8b773902a660fe2368d1e5&chksm=16a38e2121d407375cd851db259fa3c2d969bdd24adacf4fa1f201a4ed041b6806ddd17a52b8#rd,1,2015-8-6,0.0,1.0,1.0,0.0,,,,
310,中州学刊•目录| 2015年第3期目录,http://mp.weixin.qq.com/s?__biz=MzA3MTQ2NzY4MQ==&mid=209267752&idx=1&sn=7c80c598032389b81f2dcceb8abe58cf&chksm=16a09be621d712f02f6878eb75a71531022d1c5d2d5febafce0856cc5b51176c56d7cea508c9#rd,1,2015-8-5,0.0,1.0,1.0,0.0,,,,
311,中州学刊•目录| 2015年第2期目录,http://mp.weixin.qq.com/s?__biz=MzA3MTQ2NzY4MQ==&mid=209207508&idx=1&sn=ca56428025c600e8628e90baafcda995&chksm=16a1f71a21d67e0ca4753cf11d49e761b358af9a0073072e2f54e92d6eb6de987503278a0ccf#rd,1,2015-8-3,0.0,1.0,1.0,0.0,,,,
312,中州学刊·观点 | 程相占 · 雾霾天气的生态美学思考,http://mp.weixin.qq.com/s?__biz=MzA3MTQ2NzY4MQ==&mid=209101535&idx=1&sn=5f925c821271f77cac1676b3968e3f7f&chksm=16af151121d89c07c7de1b97c9be0aa9f0e6236d43f34e68ef8ae593ec3fca0d62f6c6091121#rd,1,2015-7-31,0.0,1.0,1.0,0.0,,,,
313,中州学刊•发布| 《中州学刊》郑重声明,http://mp.weixin.qq.com/s?__biz=MzA3MTQ2NzY4MQ==&mid=209062256&idx=1&sn=feb76acb01d9389c5c650866e6406120&chksm=16afbebe21d837a8c5e934e4fb8de728532c198ecf0c182a8d176c531beed65816006aa839c8#rd,1,2015-7-30,0.0,1.0,1.0,0.0,,,,
314,中州学刊•目录| 2015年第1期目录,http://mp.weixin.qq.com/s?__biz=MzA3MTQ2NzY4MQ==&mid=208987586&idx=1&sn=6a1dba06e507bd714f49688d87d1bd83&chksm=16ad520c21dadb1a09cdb4cd3341d3bf8687ae39706cf4887ab0d10c77ae6647043a3752f0fe#rd,1,2015-7-29,0.0,1.0,1.0,0.0,,,,
315,中州学刊·目录| 2015年第6期目录,http://mp.weixin.qq.com/s?__biz=MzA3MTQ2NzY4MQ==&mid=208902001&idx=1&sn=a328f33ec641ff05a6dc39836b768f08&chksm=16aa20bf21dda9a94a911eccea77d17410271ac635b33e88b9a19545457fe81c1db5b6ad516b#rd,1,2015-7-27,0.0,1.0,1.0,0.0,,,,
316,中州学刊·目录| 2015年第7期目录,http://mp.weixin.qq.com/s?__biz=MzA3MTQ2NzY4MQ==&mid=208767961&idx=1&sn=300dc3c6105fedcf1c70c06779569077&chksm=16a83c1721dfb50165c9976bdccb77ccb475839a1a4db1d60c3829a059a006500da102ee075e#rd,1,2015-7-24,0.0,1.0,1.0,0.0,,,,
317,《中州学刊》郑重声明,http://mp.weixin.qq.com/s?__biz=MzA3MTQ2NzY4MQ==&mid=203898180&idx=1&sn=d4e93b43d6c580d23a33ceb0e463b588&chksm=16fe8a8a2189039ce02268352dc898d99e92e21e1e8a46fde6e13287cc30fa077cf6b056b98e#rd,1,2015-3-30,0.0,1.0,1.0,0.0,,,,
318,《中州学刊》2015年度重点选题,http://mp.weixin.qq.com/s?__biz=MzA3MTQ2NzY4MQ==&mid=203618208&idx=1&sn=4a336fd58f8b5a30d62c70d8b2e4b16c&chksm=16fb406e218cc978acc4de317fa0ee9fd65dd231b276655e9906cb840a2e06d887425973a645#rd,1,2015-3-18,0.0,1.0,1.0,0.0,,,,
