Unnamed: 0,title,link,post_index,date,have_chaolianjie,have_newmedia,have_tupian1yinpin1shipin,is_origin,read_num,like_num,old_like_num,content
289,前提性理论反思：马克思主义美学的哲学基础问题,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485296&idx=1&sn=5e4f0fd4e880d66e56adda0fb12ccf1b&chksm=e8c511b7dfb298a1cfbd55b01be67bceee182b35b06075ddbbf3530a1f14f91cd85608a4d5b7#rd,1,2018-5-3,0.0,1.0,1.0,1.0,,,,
290,经济法的软法治理,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485291&idx=1&sn=56e3b8e093d545c3a6813b02ad64a3ba&chksm=e8c511acdfb298ba7847cd3e7b5a928fa51e257e01b4bc0eaf882116896b15229fc0caa7b769#rd,1,2018-5-2,0.0,1.0,1.0,1.0,,,,
291,齐美尔与戈夫曼：形式社会学的探索,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485285&idx=1&sn=79ee6ab83e11ca4a818f2f99a039ccba&chksm=e8c511a2dfb298b4f7c609af5a353ff25f219a82d95e52765794d0b30653545e6def144293d4#rd,1,2018-4-28,0.0,1.0,1.0,1.0,,,,
292,兜底部门的运作逻辑,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485282&idx=1&sn=0ec381cef39ee1ea5509a16900dd7b73&chksm=e8c511a5dfb298b369d68dceb30e36bf3513b5ab235490bb47b8ea7d75b273e16e48f264a756#rd,1,2018-4-26,0.0,1.0,1.0,1.0,,,,
293,一再被误解的海德格尔死亡概念,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485271&idx=1&sn=dbdeebe886145325688f44905be8c5d1&chksm=e8c51190dfb298868ba28c54a53ee43636e85452a6c33c47c70ec92c07fe9e9395168029ab26#rd,1,2018-4-25,0.0,1.0,1.0,1.0,,,,
294,论新时代中国特色社会主义的逻辑理路,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485262&idx=1&sn=d7dc6b0cd8effbddee8531feb011fb5c&chksm=e8c51189dfb2989f1b4357cd11cae01d206cc8efe28f8ad4d86747cc3760594f49fcd4437967#rd,1,2018-4-24,0.0,1.0,1.0,1.0,,,,
295,新刊速递 | 2018年第4期,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485258&idx=1&sn=89dfa5da536e2127851917e8564c4e60&chksm=e8c5118ddfb2989b7a063c04ea9b408890b8165c0e51a6295f0d22abdc6a52b047c415e64499#rd,1,2018-4-17,0.0,1.0,1.0,0.0,,,,
296,新时代以人民为中心的区域平衡发展研究,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485252&idx=1&sn=8b23dd8719ddf06559386ebe266a426f&chksm=e8c51183dfb298953e992d4616633c1d9d5f655eb74d612cb5822998e87fb7ba8e4abe48530a#rd,1,2018-4-16,0.0,1.0,1.0,1.0,,,,
297,学习哲学视角下学习型社会建设的深化之路,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485248&idx=1&sn=759aeb72aa4d653e979d26a86326ed85&chksm=e8c51187dfb298916a5155cef577976c6c2db2dd38b28d3217dd01071ffcb82d4ab597b9002a#rd,1,2018-4-12,0.0,1.0,1.0,1.0,,,,
298,文学是空间艺术：文学地理学的本体论思考,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485245&idx=1&sn=ecc55e671e483269d28f4cfdd414de69&chksm=e8c511fadfb298ece1bc4cba0fa79476d40cc3377bff7b9ccab2275f3fc2187e759e54ccc85b#rd,1,2018-4-11,0.0,1.0,1.0,1.0,,,,
299,论大众传播的历史性与意识形态性：基于技术的知识社会学视角,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485242&idx=1&sn=fd0b78d9fa451cd769c52e2715380e2c&chksm=e8c511fddfb298eb152e779ae2eda57c98b94a7af53f19871dcc50e5e879d822d8ddaf837261#rd,1,2018-4-10,0.0,1.0,1.0,1.0,,,,
300,话语政治与死亡政治——“狼人杀”与政治哲学,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485236&idx=1&sn=faac91e0f7e9693c6d595602a3a2dde9&chksm=e8c511f3dfb298e587aa5670e4843167556c675aa5867b657c0af381aae5dba576f6e0c7b314#rd,1,2018-4-9,0.0,1.0,1.0,1.0,,,,
301,人口集聚与区域经济增长——对威廉姆森假说的一个检验,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485227&idx=1&sn=2fa876f87e0de010b3f49473568cd2dc&chksm=e8c511ecdfb298fa912b93a50b17e78502a0d1476d3966f79dcb97ddcd73e41f54afde442bbb#rd,1,2018-4-2,0.0,1.0,1.0,1.0,,,,
302,全球化时代的文化“孕育力”——基于弗朗索瓦·于连的中欧对话视角,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485205&idx=1&sn=f113e40267c84acb27f8005a5a84a061&chksm=e8c511d2dfb298c42fa266895570b5dab3e7668d073941fe3fdce1e9d5dc5111b9f767fad6a4#rd,1,2018-3-30,0.0,1.0,1.0,1.0,,,,
303,关于我国生态环境损害赔偿立法的几个问题,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485201&idx=1&sn=eea744ef0464cf98a9936d3b99b0a1f3&chksm=e8c511d6dfb298c023f386bbf7e02b2287b4f13442dba3a750c2f6927e5459452818ee814766#rd,1,2018-3-29,0.0,1.0,1.0,1.0,,,,
304,新气象新作为：新时代党的建设的基准考量维度,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485195&idx=1&sn=322db5dfe809869a4ce48ab5f35100fe&chksm=e8c511ccdfb298dad1cdcd1321c20cd497bee04b83a4cd26775546fd818043a7a81d7ee98b7d#rd,1,2018-3-28,0.0,1.0,1.0,1.0,,,,
305,在三维社会关系网络中理解评价性权力,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485189&idx=1&sn=871cb787106d53d6da367689e42d9b6a&chksm=e8c511c2dfb298d40641efece74482a305e05dbff881d14f6024fdc54dd519de3aa52b279259#rd,1,2018-3-27,0.0,1.0,1.0,1.0,,,,
306,理解中国特色社会主义新时代的三重维度,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485183&idx=1&sn=f57afb687e28075e28f2b4a275d2b22d&chksm=e8c51038dfb2992e20287134e0a10e89449afd8c06d041789509c59f1f40ea475b1e68b42014#rd,1,2018-3-26,0.0,1.0,1.0,1.0,,,,
307,新刊速递 | 2018年第3期,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485176&idx=1&sn=ae9f1b5b8ea6df990c3cdc50e158ad35&chksm=e8c5103fdfb29929f5dc623b99e66b7b6b5f1731623325fca58a9c295f8c46733046cc9afa73#rd,1,2018-3-20,0.0,1.0,1.0,1.0,,,,
308,对“数据流动”的治理 ——论政府数据治理的理论嬗变与框架,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485169&idx=1&sn=236fe952759d3ff813d4d4e528b0a61d&chksm=e8c51036dfb29920c89624557de42fcc4f9261179da28607a1d0f9c41b2846918f4d74688f08#rd,1,2018-3-13,0.0,1.0,1.0,1.0,,,,
309,制造业国际贸易的竞争性和互补性：来自国内技术含量视角的分析,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485168&idx=1&sn=e57512bde6c136877982342da7b0bf69&chksm=e8c51037dfb29921235506f2d3256a31763cf6a85303b275a22c96f75fa0bb7578769ded89fc#rd,1,2018-3-11,0.0,1.0,1.0,1.0,,,,
310,线下价格指数会被线上价格指数替代吗？,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485159&idx=1&sn=aebacf0499062c220e1e589799427843&chksm=e8c51020dfb299367f316d11feded161842dd683611cd5ecda03e0c484f57cb71357d65f9303#rd,1,2018-3-9,0.0,1.0,1.0,1.0,,,,
311,理性精神扭曲下的自由意志 ——康德自由意志观的悖论解析,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485148&idx=1&sn=d55e512362293e5cd5766471b07ac8df&chksm=e8c5101bdfb2990de8fe8c717fe286f059c3de06d574b5c8026cb5b04a1076d1295251c1c945#rd,1,2018-3-8,0.0,1.0,1.0,1.0,,,,
312,公共舆论中的“情感”政治：一个分析框架,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485137&idx=1&sn=7fba5ffc385efea24672c473cb76cbc3&chksm=e8c51016dfb29900b54ff747db8a609253a534ddecbc183ebd09fc7eb6d2db92291762404a8a#rd,1,2018-3-7,0.0,1.0,1.0,1.0,,,,
313,违法性认识论,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485129&idx=1&sn=18b6c14edb3bafcfe2b66f89ca4a35f9&chksm=e8c5100edfb299189ec5572350cd2dbb8b98e61697bf9256c766f13f55784f75fc2a64f29e20#rd,1,2018-3-6,0.0,1.0,1.0,1.0,,,,
314,论习近平关于推动全面从严治党向纵深发展的思想,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485125&idx=1&sn=dd6160dac070142960ebc3d769f12c5f&chksm=e8c51002dfb29914c691af4044c16b332fee1dcba5e3835e52d221cb9b73ea8fc750939ee40d#rd,1,2018-3-5,0.0,1.0,1.0,1.0,,,,
315,重构传播的权力： 平台新闻业的崛起、挑战与省思,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485116&idx=1&sn=54037d6fa77fcbf6e337ae7d42242e6d&chksm=e8c5107bdfb2996dcce5342ca40058d28e583626ba97dae2c53be22951e30e4575ccacf0a246#rd,1,2018-3-2,0.0,1.0,1.0,1.0,,,,
316,农村学校布局调整的“经济”与“不经济”,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485107&idx=1&sn=f7544b1c0ac2365f1fa505385a1d63ed&chksm=e8c51074dfb29962db5eea5ecc3172b451cd737294bc1ad1da829783922cf4ec7bf305b5f3a8#rd,1,2018-3-1,0.0,1.0,1.0,1.0,,,,
317,攀升全球价值链与培育世界级 先进制造业集群,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485093&idx=1&sn=8b49701b94a5d2e3b8f57189c1a7beab&chksm=e8c51062dfb29974016ab1914433821245f84d68880a51bcc44f4238b261c1d3aa522f92127e#rd,1,2018-2-28,0.0,1.0,1.0,1.0,,,,
318,新刊速递 | 2018年第2期,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485088&idx=1&sn=bbb78d00a8ff98a61e33a135b3f973d1&chksm=e8c51067dfb2997162c3da7ab1b20e6508a16372ac92226f6a2e6504c84940c04547adbc6355#rd,1,2018-2-27,0.0,1.0,1.0,0.0,,,,
319,新刊速递 | 2018年第2期,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485087&idx=1&sn=bc081f86dea22a85a9a23424413a8fa3&chksm=e8c51058dfb2994e4fa0b579506cee6e1ae1fe3ab1c07ae7ed386c0576b70bac8d4bd667878b#rd,1,2018-2-27,0.0,1.0,1.0,1.0,,,,
320,恭贺新春 || 做一本有温度的学术期刊,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485079&idx=1&sn=b886bcb2468a11f9e5888a01355cc264&chksm=e8c51050dfb2994647c3f29dbe022e28f8afefca7955b2f90c2e99947baf5bf0f9bf8383e053#rd,1,2018-2-15,0.0,1.0,1.0,1.0,,,,
321,关注 | 中国天量钢材产能去哪了？,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485066&idx=1&sn=0c744896a7f78af255c8636ba2074c10&chksm=e8c5104ddfb2995b6da7baf8d20696528e8dbc858da083a119a166ca5b5c6879330cac676313#rd,1,2018-2-10,0.0,1.0,1.0,1.0,,,,
322,心性、人伦与秩序 ——探寻中国社会学之道,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485061&idx=1&sn=9e9ade6ec487532b7219c4f3dec64fc5&chksm=e8c51042dfb2995496ff049e9c132ea8a70d5fb640b7747c912d99264f4419f3468676ede5b6#rd,1,2018-2-9,0.0,1.0,1.0,0.0,,,,
323,《中华人民共和国公务员法》十年回顾、思考与展望,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485051&idx=1&sn=5a5e38c2060ae395ab41d1874321a736&chksm=e8c510bcdfb299aab7825157f920f927c71a919ac9a9687eba88f6771fc7b70362d6d555bd52#rd,1,2018-2-8,0.0,1.0,1.0,1.0,,,,
324,干部制组织还是科层制组织 ——一个基于身份理论的“原教旨”分析,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485046&idx=1&sn=6fa18f4089c7b93092303e5cfbb25636&chksm=e8c510b1dfb299a7a6173b0136f7655893b703b886a31a26f6d2b49f8ab0f88a67573825065c#rd,1,2018-2-7,0.0,1.0,1.0,1.0,,,,
325,全球化背景下中华文化复兴的基本向度与内在进路,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485038&idx=1&sn=f3b262fe841a89ff7037422512584053&chksm=e8c510a9dfb299bfd93724cea0b17e5cff5ddaca5dc0ce728c49b58dd3a14cf1ccd8fd8a0496#rd,1,2018-2-6,0.0,1.0,1.0,1.0,,,,
326,马克思视域中的唯物主义和唯心主义以及作为二者结合起来之真理的实践唯物主义——与《哲学动态》刊载的两篇论文观点的商榷,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485030&idx=1&sn=3a7a5fb4e96d2aba45eef465ad39bd5a&chksm=e8c510a1dfb299b7f9a4b79d4ddeadc0f81b473f743631b2d56eb0510c8cf42a1dffb1aa4e39#rd,1,2018-2-5,0.0,1.0,1.0,1.0,,,,
327,在马克思主义中国化进程中推进文化自信,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485027&idx=1&sn=80e87989793b990ead9f52110e04c42a&chksm=e8c510a4dfb299b2f27dc09acbb4583cb4e0783c2de01887678a5896b040a4e33f001f7ea5a8#rd,1,2018-2-1,0.0,1.0,1.0,1.0,,,,
328,面向21世纪：中国当代文论的再思想化是否可能？,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485019&idx=1&sn=104375cc89903f13573b66786ec7b63c&chksm=e8c5109cdfb2998aed57ce4547dffea2fd33641b392d2e47e7230f9e15673277eddf9f51a0bd#rd,1,2018-1-31,0.0,1.0,1.0,1.0,,,,
329,数据时代的国家品牌传播,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485010&idx=1&sn=ca0d6c2b0ad45b66cf83db1137ae2748&chksm=e8c51095dfb29983a758690ca70d471a940540a5054ae9a27dba9d0fd9dd8075454951ec0150#rd,1,2018-1-30,0.0,1.0,1.0,1.0,,,,
330,“构建中国特色哲学社会科学 ·发展方略”专栏荣获2017年度江苏期刊“明珠奖”优秀策划奖,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247485002&idx=1&sn=e7335f0b823e0d5fd193069cd970e529&chksm=e8c5108ddfb2999b5636c5f8f25b06ba895da6eac92b95531de4ef91ea68532b029c13581f53#rd,1,2018-1-29,0.0,1.0,1.0,0.0,,,,
331,“新时代中国特色社会主义研究”高端笔会在南京召开,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484991&idx=1&sn=dc293fce755ab7cf95e25c0f49da6d99&chksm=e8c510f8dfb299eee2e747664812f43884f32e56570f5dcbb5bf6ae9e6791e65abe28cb6559e#rd,1,2018-1-26,0.0,1.0,1.0,1.0,,,,
332,供给侧结构性改革的法治保障研究,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484984&idx=1&sn=ba97da8639b13449b82d350f4cff49bb&chksm=e8c510ffdfb299e98a3eda2a65a8083b748a765e45528f0948fc35c8e42dbf9e23443ee6d8f8#rd,1,2018-1-25,0.0,1.0,1.0,1.0,,,,
333,发展21世纪马克思主义与当代中国学者的历史使命 ——陈先达教授访谈录,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484976&idx=1&sn=34ff275c1bb4aaa2dea84c2796b09769&chksm=e8c510f7dfb299e1cb6857cae7e2e35aee34a36acbac5a90f726fd9c0e6e67e28743765573bb#rd,1,2018-1-24,0.0,1.0,1.0,1.0,,,,
334,新刊速递 | 2018年第1期,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484970&idx=1&sn=4b927a3a99b88d47bdbb79e8d2e95878&chksm=e8c510eddfb299fb2f713491b878650a577d80c5d05ea248865e0f4e1857792b4531ff3c6baf#rd,1,2018-1-16,0.0,1.0,1.0,1.0,,,,
335,稿 约 | 《南京社会科学》2018年重点选题​,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484966&idx=1&sn=3fc200d6aa51d2ed9abf936c604fea87&chksm=e8c510e1dfb299f7ce74e05bef5c8afa0dc182b403c8135d425ac01264584b82d0f7c7904db3#rd,1,2018-1-12,0.0,1.0,1.0,1.0,,,,
336,从廉洁到廉能：腐败治理的战略转向与建构路径,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484956&idx=1&sn=04bbf6502da82386fdc7c450e3446cef&chksm=e8c510dbdfb299cd22cd91862d25abc5eb88a5ce0ebbeda4f2e7f38f569ccebf868889890a37#rd,1,2018-1-10,0.0,1.0,1.0,1.0,,,,
337,垄断对中国产业升级的影响及其实证研究,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484951&idx=1&sn=38a7cdf9f24dea6823e4f7dc3e68a8dc&chksm=e8c510d0dfb299c6f78a03315097300394ee48cc26a8158d9799d5466c48e2dd349da08728a7#rd,1,2018-1-9,0.0,1.0,1.0,0.0,,,,
338,“时空政治：近代以来长三角区域的网络与政治”跨学科工作坊综述,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484948&idx=1&sn=304c00e4471d4952e13a986e4dad355c&chksm=e8c510d3dfb299c5c4ed67f171d4d791c74b8f92ff4c42098b4d3f4389c22356eaf09fede0ce#rd,1,2018-1-8,0.0,1.0,1.0,1.0,,,,
339,“共享发展”的理念、实践与人类命运共同体的价值建构,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484942&idx=1&sn=8ea4e6c06fce279ca710da58363bd5dc&chksm=e8c510c9dfb299dfcbb24aa8afbf83d4e5fef0e8c3946575d7aafa95fcfe87abbc96e018f41d#rd,1,2017-12-27,0.0,1.0,1.0,1.0,,,,
340,论准确把握习近平新时代中国特色社会主义思想的方法论原则,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484934&idx=1&sn=c2598cca5f3fab250e7bee01e9a421a8&chksm=e8c510c1dfb299d71976e33e12cf4e82cc157d1166c8e4d0e9d8147ed9ec5bda57777b537de6#rd,1,2017-12-26,0.0,1.0,1.0,1.0,,,,
341,2017-2018年世界经济的趋势、矛盾与变量,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484930&idx=1&sn=1be0111b7e9ca9628760ff635f14389a&chksm=e8c510c5dfb299d3bcdbe6fa65b5e52eb1f0395fbc080d8ecd7c2e49b5cb8e9beeff74a92b16#rd,1,2017-12-22,0.0,1.0,1.0,1.0,,,,
342,论教育学的人格关怀,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484924&idx=1&sn=cf07c2314f63e5af25f3df3d8a9bd05c&chksm=e8c5133bdfb29a2d2b11b6b6d11645c47d710aa5239bf19c0adfeeec7385fb0dda2d62aef896#rd,1,2017-12-21,0.0,1.0,1.0,1.0,,,,
343,嵌入新场域：股改上市对传媒业单位体制的改造及影响,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484918&idx=1&sn=f689e415999e4503b46067c674d66984&chksm=e8c51331dfb29a279f09ec7a9d9c4f0b5561b5753f7dd042e5bd1cb1016633b702b6e4d38fca#rd,1,2017-12-20,0.0,1.0,1.0,1.0,,,,
344,反思“世界信息与传播秩序” ——基于福柯考古-系谱学的视角,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484909&idx=1&sn=57a60c7c058f19d523dee71e765f1497&chksm=e8c5132adfb29a3ca9a9d646e3c222568b94bc05e571c041cedfd3a1c9bedd45270c56c94ad7#rd,1,2017-12-19,0.0,1.0,1.0,1.0,,,,
345,新刊速递 | 2017年第12期,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484902&idx=1&sn=24de06cbdebbed9fcfcf7323bd28b3cd&chksm=e8c51321dfb29a37e0308626a8c580d662d4d781582f21ceb2ef8223d60ec7667ba9fe654313#rd,1,2017-12-15,0.0,1.0,1.0,1.0,,,,
346,微文化研究的普遍主义方法论反思,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484894&idx=1&sn=2745f63c2f4bcee49e381cd6edb0c658&chksm=e8c51319dfb29a0fc783c80ed09c42fcdc6a1b2b7c0365137354daba776996207f6817d1ef2a#rd,1,2017-12-14,0.0,1.0,1.0,1.0,,,,
347,“南京大屠杀”研究专题,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484890&idx=1&sn=7f1c03ea7fd06b1365029c9dfb3cde33&chksm=e8c5131ddfb29a0b59343bc49adda5e51b582da45d53581503f8a87032fcb87ecaa34e2a5579#rd,1,2017-12-13,0.0,1.0,1.0,1.0,,,,
348,八十年来南京大屠杀的历史记忆,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484890&idx=2&sn=267e5e058c39ba23f58d1bac8a3e382b&chksm=e8c5131ddfb29a0b5a5cefb8dc9fec5a6a81560d75a5185e3aa0086eaa6de941089d56e36656#rd,2,2017-12-13,0.0,1.0,1.0,1.0,,,,
349,政治叙事、言说空间与日本政府对南京大屠杀记忆的操作,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484890&idx=3&sn=e3d856146656fbe9f8f75e3d6146c9e4&chksm=e8c5131ddfb29a0b25ef09e3867988888c8a20cb6df2bd9d21edf5f543b7f2f0586941c860dc#rd,3,2017-12-13,0.0,1.0,1.0,1.0,,,,
350,“南京大屠杀”研究专题| 仇恨与记忆：南京大屠杀历史教育中的情感引导,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484873&idx=1&sn=e09e35d31eba9ef8d2c24e65457f37ae&chksm=e8c5130edfb29a18aac32bdb70113208fdade0e37a777ae34489d7beb24ac83632ae0d5fa296#rd,1,2017-12-12,0.0,1.0,1.0,1.0,,,,
351,通向战后审判之路：盟国对二战战罪惩处拟议述论,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484873&idx=2&sn=d17e87ec89a96691a9e5e0547dd9ad74&chksm=e8c5130edfb29a186e42d8a7aa7393be8d52890376b1a1cda9eb843ba67cc8872618187eb2b1#rd,2,2017-12-12,0.0,1.0,1.0,1.0,,,,
352,“南京大屠杀”研究专题| 历史的真实胜于诡辩和抵赖 ——与否定南京大屠杀的日本右翼人士斗争的历史回顾,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484855&idx=1&sn=0cd5cb02c8f8f46fdf731423805e6c34&chksm=e8c51370dfb29a668523de8760803b3d687d34ad47e3190f7b8c495dc9164382e1fb64d18cb4#rd,1,2017-12-11,0.0,1.0,1.0,1.0,,,,
353,日本外交官对日军南京暴行的反应与应对,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484855&idx=2&sn=924a60ed27d6a575e5a4c2a7775f9607&chksm=e8c51370dfb29a66aad55d6f9e10d66cd17083775ee633eaa499566a341c440af145ddb8f79b#rd,2,2017-12-11,0.0,1.0,1.0,1.0,,,,
354,中国官方与南京安全区的设立,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484855&idx=3&sn=7fbd8e960f733e4519c44914d88ae602&chksm=e8c51370dfb29a6628db926fd74fc421fbd85eefbd8d5e8ea6ddd2b02f201a2c4c28b308db10#rd,3,2017-12-11,0.0,1.0,1.0,1.0,,,,
355,政府和社会资本合作（PPP）研究专题,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484849&idx=1&sn=682ea1f3f8116b3e3053bc62eeedcd64&chksm=e8c51376dfb29a6029406d4de1aca22a3ef46f4224bb43c2a27828d9afe4aa30889aba271671#rd,1,2017-12-1,0.0,1.0,1.0,1.0,,,,
356,李永奎 | 重大工程PPP模式适应性提升路径： 基于制度理论和复杂性视角,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484849&idx=2&sn=61765e461300104eab49bfbe59f06b7b&chksm=e8c51376dfb29a60b2d6dc90a713b7833afb226f89fd243772433bafbf8543ef8a28ecbbf2dc#rd,2,2017-12-1,0.0,1.0,1.0,1.0,,,,
357,丁  翔 | 情景认知视角下政府与社会资本（PPP）合作机制研究,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484849&idx=3&sn=a9ea7044dca0314887848f649d5e2969&chksm=e8c51376dfb29a6065dc7d8a31f8da1483733ce56d6fc39a18abeec4d8bf2d4439b233f917af#rd,3,2017-12-1,0.0,1.0,1.0,1.0,,,,
358,“新经济”的核心内涵及其统计测度评析,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484844&idx=1&sn=664fab70f2617516b99fe4ad5787357b&chksm=e8c5136bdfb29a7d0254ead447fb1667f4eb9774ebbeb652060307dabad19fed9114a6552cbe#rd,1,2017-11-29,0.0,1.0,1.0,1.0,,,,
359,国家级新区发展的昨天今天和明天,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484829&idx=1&sn=4e6da76ca9d83dd5eb7887f0f3e22daf&chksm=e8c5135adfb29a4c62ecaf27b23a26c7350cb2c686b1e0e141db06be52bd0a727fdeccb39689#rd,1,2017-11-27,0.0,1.0,1.0,1.0,,,,
360,中国的社会主义改造： 一条非暴力的社会主义革命新路,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484821&idx=1&sn=5e2f391e0d97d8c9d72e4115d0b93306&chksm=e8c51352dfb29a4423b3d41a6b2a6f4ab8d86c3468518bb6042790c31b6f799a236075c88a56#rd,1,2017-11-24,0.0,1.0,1.0,1.0,,,,
361,制度因素对社区治理影响的实证研究 ——基于568份问卷数据的分析,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247484816&idx=1&sn=2cd73b70d64add3cea056f35e4620a5c&chksm=e8c51357dfb29a4159d5ce313aada609645eaf33502284c1cc8ab543fec9028028cf2cfd37a9#rd,1,2017-11-23,0.0,1.0,1.0,1.0,,,,
