index,title,link,date,have_chaolianjie,have_cankaolaiyuan,have_tupian1yinpin1shipin,is_origin,read_num,like_num,old_like_num,content_num,contents,contents_countries,content_provinces,post_index,have_newmedia,lis_content,lis_content_like_num,lis_auther_reply,lis_auther_like_num
66,郭军连 刘小萌 | 清代北京“二闸”考记,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247488881&idx=4&sn=fde1ffc1504d7ddc033d74fbb4d33e34&chksm=97ea0985a09d8093f78f468eba6abba86ec762e74a8ab470bc49afca17669d7127568da65814#rd,2022-6-13,0.0,,1.0,0.0,91.0,1.0,2.0,,,,,4,1.0,,,,
67,杨宗红 | 西南地区宣讲小说及其劝善唱叙的文体、知识及信仰,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247488881&idx=5&sn=302340635380dca1e8087e5d264f3a93&chksm=97ea0985a09d809351d48d4838c76e388f83346ef793089b6a3c06a35da007ccb03cec335393#rd,2022-6-13,0.0,,1.0,0.0,73.0,0.0,0.0,,,,,5,1.0,,,,
68,袁红涛 | 论茅盾小说中的绅界变迁,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247488881&idx=6&sn=ac3c3eaec280bc3b7fd8742ce833d614&chksm=97ea0985a09d8093052e57dd240321d93d58e207173eb9d3979571f825b8b33c6ac5c0c13375#rd,2022-6-13,0.0,,1.0,0.0,81.0,2.0,5.0,,,,,6,1.0,,,,
69,景凯东 | 王言所见唐与民族政权的“父子”“兄弟”关系,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247488881&idx=7&sn=ca55420696c2a4fd9127a107d4ba5bfd&chksm=97ea0985a09d80937183a39a4d911cc670b5585ae12b452e3cbf70fb4aec61feba8d2002051d#rd,2022-6-13,0.0,,1.0,0.0,255.0,2.0,3.0,,,,,7,1.0,,,,
70,马季 何孝荣 | 明代献俘礼考论,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247488881&idx=8&sn=e87dcfb3cc564f5b5ef7dd913e52d54f&chksm=97ea0985a09d809357f350d4c13bbafda8bff553d140cd212c7043582eee909c8c2e0c90dbd3#rd,2022-6-13,0.0,,1.0,0.0,84.0,0.0,0.0,,,,,8,1.0,,,,
71,2022年第5期目录,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247488845&idx=1&sn=0cae9eee9e50a140fa98d6ce1d24d883&chksm=97ea09b9a09d80af5f3f587fb4dff59b266b537e39f73a27fa79d81b7178687cb534e7d63bbe#rd,2022-5-25,0.0,,1.0,0.0,3361.0,1.0,6.0,,,,,1,1.0,,,,
72,张伟 | 现代大学导学关系失范的逻辑本源与超越之途,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247488837&idx=1&sn=50efacc3c400fa0a42403d59a035dc59&chksm=97ea09b1a09d80a795b4c87ff8ae043d1a247c5d7fe97bda6afe6e6377541840fa5077f4d721#rd,2022-5-11,0.0,,1.0,0.0,376.0,1.0,1.0,,,,,1,1.0,,,,
73,吴林昊 | 新兴权利的理论证成与线上空间的权利建构,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247488837&idx=2&sn=857c020c56172b07014573ee430635dc&chksm=97ea09b1a09d80a79d3995e1bfc743caa8845aaaf1bda5f8a51464228ca24e78d19862f86ee8#rd,2022-5-11,0.0,,1.0,0.0,162.0,0.0,0.0,,,,,2,1.0,,,,
74,马光泽 | 论指导性案例的效力类型——基于对“应当参照”误解的澄清,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247488837&idx=3&sn=5d91208073f24b97b1ecb4c7bc202301&chksm=97ea09b1a09d80a7d6bf230cd4a03bce174585bc99c5c9803abd376a5a31c583403857b0d391#rd,2022-5-11,0.0,,1.0,0.0,132.0,0.0,4.0,,,,,3,1.0,,,,
75,吕光明 刘文慧 | 移动支付、医疗基础设施与农村居民医疗服务利用,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247488837&idx=4&sn=b6fd40466bbacc9916ce9c13eec489bb&chksm=97ea09b1a09d80a7146fe8adc1d93aa024613baba054f06b058f8a7e157f71bcbd4b7be5eaee#rd,2022-5-11,0.0,,1.0,0.0,256.0,0.0,2.0,,,,,4,1.0,,,,
76,张洋阳 叶继红 | “强信息”形塑农民政治认同的机理、困境与应对,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247488837&idx=5&sn=6a260ca36e0cecbcab15305d658f13d8&chksm=97ea09b1a09d80a7d477fb2104c1b88fd7aad55c3f82ed5fd14e442deb27c5e4b9767a705405#rd,2022-5-11,0.0,,1.0,0.0,96.0,0.0,1.0,,,,,5,1.0,,,,
77,侯静 | 社会转型中社会心态的理论内涵、逻辑建构及变迁,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247488837&idx=6&sn=793ac46c8329ad226a82d48101832092&chksm=97ea09b1a09d80a75fc07fe42294ef7a5cc729341213d361fbdbd673869119cdb6002c55520d#rd,2022-5-11,0.0,,1.0,0.0,180.0,0.0,2.0,,,,,6,1.0,,,,
78,王向明 段光鹏 | 全球生态治理的资本批判与样态探索,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247488817&idx=1&sn=48f63d4f1b0ee012b755ec7679d3aba5&chksm=97ea09c5a09d80d39c1678d96f0d82eff76639c940a917e0595f47f0129fac9a2717875b9d9c#rd,2022-4-28,0.0,,1.0,0.0,279.0,1.0,1.0,,,,,1,1.0,,,,
79,潘同人 | 论意识形态话语权的“再集中”机制——以“思政大课”为例,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247488817&idx=2&sn=7255a139c7282e556c7755368d3f7e28&chksm=97ea09c5a09d80d313cdf9a8bab56963c6c5ac8f5629e4fe29796620bc36d98ec7ed8f2b137f#rd,2022-4-28,0.0,,1.0,0.0,296.0,0.0,1.0,,,,,2,1.0,,,,
80,孟祥晓 | 明清卫河流域砖窑烧造及其对环境的影响,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247488817&idx=3&sn=18df9c3ba6b5a4aa23200a7d356813b4&chksm=97ea09c5a09d80d397cd8f86b37406feadc309bf666c8e2bc2f4c1a1586d1cb66e630d1f90ad#rd,2022-4-28,0.0,,1.0,0.0,98.0,1.0,1.0,,,,,3,1.0,,,,
81,周云瑞 罗平汉 | 新中国成立初期北京市失业救济研究,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247488817&idx=4&sn=270bfdf63b07fe58f354ce61c943071a&chksm=97ea09c5a09d80d342068c9386a787aff77785a427823791e7fbcfec2e8c6a72b01752a9fd24#rd,2022-4-28,0.0,,1.0,0.0,98.0,1.0,1.0,,,,,4,1.0,,,,
82,邝其立 陈壁生 | 论理解《论语》的两种方式——从管仲形象说起,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247488817&idx=5&sn=da714e400c1a9e1c22b85d185d44265b&chksm=97ea09c5a09d80d3ce3eded5c96d936989ccae2e3590a223e5a091e64115a33d4e01a690612d#rd,2022-4-28,0.0,,1.0,0.0,139.0,0.0,1.0,,,,,5,1.0,,,,
83,刘玉宏 | 中国地方志事业发展的经验、问题及对策,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247488817&idx=6&sn=616509946c06ee302839cad4c71b7bd9&chksm=97ea09c5a09d80d371b9030dcfe363b91c732a716442c79dc16dae274a2d33d3713ed8b3d727#rd,2022-4-28,0.0,,1.0,0.0,347.0,2.0,17.0,,,,,6,1.0,,,,
84,豆莹莹 张文喜 | 数字劳动的内涵界定、双重维度及异化机制,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247488817&idx=7&sn=591df82a71958f31debf92349e83a50c&chksm=97ea09c5a09d80d3b905d188edbc10e0ae320e4ba220565fc81e00a11bd000c7061fc7329749#rd,2022-4-28,0.0,,1.0,0.0,308.0,0.0,3.0,,,,,7,1.0,,,,
85,2022年第4期目录,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247488801&idx=1&sn=86ed25bd9273e813709a78f92a2be304&chksm=97ea09d5a09d80c369b0fd376adf818594066ec40b813ee70b42949215b64e375bd2b7c5968a#rd,2022-4-18,0.0,,1.0,0.0,3068.0,2.0,12.0,,,,,1,1.0,,,,
86,田萌萌 | 论叶适思想的“致用”指向,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247488793&idx=1&sn=bb3ec3fad46ecf2675f5a719b0f9ab41&chksm=97ea09eda09d80fb6e9243188c09fb79417b6cdeceb4358a792af1218398b4a155a7794320e3#rd,2022-4-6,0.0,,1.0,0.0,365.0,0.0,1.0,,,,,1,1.0,,,,
87,罗超华 孙学堂 | 宋代士人典范世界文学建构中的想象“三代”,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247488793&idx=2&sn=053affff758fda96052c01d218388371&chksm=97ea09eda09d80fb7322ef90dbd78d78f468a731303a3f51d263c25de94696a1ebf3239fedaa#rd,2022-4-6,0.0,,1.0,0.0,308.0,0.0,3.0,,,,,2,1.0,,,,
88,郑立柱 | 抗战时期晋察冀边区的戏曲改革与民众动员,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247488793&idx=3&sn=d4d388da48b01be4e80df2bc444e4d6f&chksm=97ea09eda09d80fb7d9931baffde784ae53238704e74f6f4b3c3e59b8640a42cf07c3d85ac48#rd,2022-4-6,0.0,,1.0,0.0,157.0,1.0,0.0,,,,,3,1.0,,,,
89,马彪 | 论康德社会知识论中的证言知识,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247488793&idx=4&sn=0e13439d7eede5e0de96380b51d0d5ce&chksm=97ea09eda09d80fbd5765a397936b27eb3b0b884b829c57e0e59d5b011dac887140749894826#rd,2022-4-6,0.0,,1.0,0.0,90.0,1.0,2.0,,,,,4,1.0,,,,
90,彭小霞 | 集体经营性建设用地入市中的环境法律规制,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247488793&idx=5&sn=899e30c9c411cdaf784886b3040320ed&chksm=97ea09eda09d80fb0e5fadc599d438fd1fe745f1dcc2b8ae32ec502a78a614b6a63a06fcec98#rd,2022-4-6,0.0,,1.0,0.0,63.0,0.0,1.0,,,,,5,1.0,,,,
91,孜里米拉·艾尼瓦尔 | 知识产权许可使用费赔偿标准的完善路径,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247488793&idx=6&sn=c158417db5c647b5dd42fc7ba8ba37ba&chksm=97ea09eda09d80fb30ed2466a22ce616f4b4a709c2f81d5c3dedf3fdbee5ca90335faa9e3b64#rd,2022-4-6,0.0,,1.0,0.0,96.0,4.0,2.0,,,,,6,1.0,,,,
92,谢晓洁 崔江红 | 土地资本化对村改居社区社会阶层的重塑,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247488793&idx=7&sn=9b2b541c79013ccc4ac8136b7a35f245&chksm=97ea09eda09d80fbbed8e9e1df2d82d11dadcd520455363c038196507e817d8a93a857b856f6#rd,2022-4-6,0.0,,1.0,0.0,105.0,1.0,0.0,,,,,7,1.0,,,,
93,黄新华 赵荷花 | 制度型开放中政府规制变革的动因、挑战与路径,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247488793&idx=8&sn=e54d0691424e88bc5d8fc9ac770bc89b&chksm=97ea09eda09d80fb4894f070290dc876ffa848375c0f85b265053e358ba3fda05fa0e305b358#rd,2022-4-6,0.0,,1.0,0.0,89.0,1.0,2.0,,,,,8,1.0,,,,
94,赵睿夫 董海军 | 布兰德生态资本主义批判理论及当代启示,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247488772&idx=1&sn=9e943e2805517ea449e58fce5375d375&chksm=97ea09f0a09d80e6d8a160f9b93ddaac5e00e477b71cd14d8b1b825eda5c8a342b3a15ec532d#rd,2022-3-30,0.0,,1.0,0.0,283.0,2.0,2.0,,,,,1,1.0,,,,
95,张吴奇 陆凯华 | 对“唯一的科学”的前提性反思,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247488772&idx=2&sn=97dadd0b185f6ac0bc5d30ce9baf04ba&chksm=97ea09f0a09d80e660bf8ae56b7a438b06ed0b953e00d43b9dfacf5fb1c5020f5488165155cf#rd,2022-3-30,0.0,,1.0,0.0,548.0,3.0,4.0,,,,,2,1.0,,,,
96,张娜 于成文 | 北京高校辅导员情感劳动的实践机制,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247488772&idx=3&sn=a0c204875887f7acbb53f588eae49284&chksm=97ea09f0a09d80e63924e0fc9fbbfc65c7317f5c39ed3c57993639873d8d8c6971f848ed43e2#rd,2022-3-30,0.0,,1.0,0.0,317.0,1.0,2.0,,,,,3,1.0,,,,
97,韦佳佳 王琪延 | 休闲时间对职工工作绩效的影响——以北京市为例,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247488772&idx=4&sn=30d5aa6cc366e1e15eff81f8f939263a&chksm=97ea09f0a09d80e6d9184e0808b55da11c453413753732c1e9865bfcdac3df5b4e7fe36b5b6c#rd,2022-3-30,0.0,,1.0,0.0,126.0,0.0,0.0,,,,,4,1.0,,,,
98,2022年第3期目录,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247488760&idx=1&sn=0b95b065fe7034e7a68d095d53242508&chksm=97ea080ca09d811a87d9cd20e3783b4a019919d25205a6a3693589b9da091b4de3c7c0ad882f#rd,2022-3-23,0.0,,1.0,0.0,3540.0,3.0,9.0,,,,,1,1.0,,,,
99,余丹 | 《左传》星占的知识体系与话语权力博弈,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247488752&idx=1&sn=69d365d7423af7089dfd73471904b0fd&chksm=97ea0804a09d81121bec01c042f1e30a1ae42bd6d283c2c3a0aeb276765473bd8b8b9e7baa6b#rd,2022-3-16,0.0,,1.0,0.0,504.0,1.0,3.0,,,,,1,1.0,,,,
100,潘冬冬 曾国权 |  情绪管理视角下的教师工作,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247488752&idx=2&sn=9c49ed4d03b31ceb43005314cc9ada3f&chksm=97ea0804a09d8112f3cca90f7087a6267c478586c8bab4d3e76382fbbebc6ff46f2f475a569f#rd,2022-3-16,0.0,,1.0,0.0,210.0,0.0,0.0,,,,,2,1.0,,,,
101,白星星 袁林 | 未成年人行为矫治共建共治共享新格局构建,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247488752&idx=3&sn=263664a9a7c0962cfeeeb8e43681a3c0&chksm=97ea0804a09d8112945e71aeda12a18106a609763d1d8a8dfb408b2c5632b6f4f2e33b27d0b5#rd,2022-3-16,0.0,,1.0,0.0,98.0,0.0,3.0,,,,,3,1.0,,,,
102,姚舒文 张小兵 | 治安语境下信任的价值、本体与实践,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247488752&idx=4&sn=ed54d6a137504ca0b1c319233ac079a4&chksm=97ea0804a09d8112aecc054330446fe8293c57ec82165ca05b85a5b9cfa19dc8db2cf2b035fb#rd,2022-3-16,0.0,,1.0,0.0,74.0,0.0,0.0,,,,,4,1.0,,,,
103,罗叶丹 邓国胜 | 共享理念视角下中国特色慈善理论的逻辑理路,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247488752&idx=5&sn=a29a51ead05bb4c96c23c938e92c206d&chksm=97ea0804a09d811221893a29f725b1ab0e6b6043c2435490bda45c9a0425e9a45be7ff1948e4#rd,2022-3-16,0.0,,1.0,0.0,136.0,0.0,1.0,,,,,5,1.0,,,,
104,张梅 | 文化融入视角下日本外籍劳动者政策衍变及困境,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247488752&idx=6&sn=53a8654bb697cecfc3a93d05cf1b574f&chksm=97ea0804a09d8112f54cfee8320fb0ca6073b2c7b1ad79a981dd8e59e2e465db406c881f280e#rd,2022-3-16,0.0,,1.0,0.0,66.0,0.0,0.0,,,,,6,1.0,,,,
105,安永军 | 常规治理与运动式治理的纵向协同机制,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247488752&idx=7&sn=74848ae4125a656b87e548a8b4552725&chksm=97ea0804a09d81127365ee9f0dac83609917fe4faac3ea5541f547d1e60fb6cfd9005491ceb1#rd,2022-3-16,0.0,,1.0,0.0,121.0,0.0,0.0,,,,,7,1.0,,,,
106,徐明 | 中国共产党百年人才思想的理论进路与实践向度,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247488725&idx=1&sn=0f6511c440d701652be649defe739593&chksm=97ea0821a09d81377d19be3f3dcfd5db4dd8a13d7595a81226c62a75886a99ebe1f944a43e9f#rd,2022-3-10,0.0,,1.0,0.0,645.0,4.0,12.0,,,,,1,1.0,,,,
107,杨宏伟 王亚妮 | 中国共产党凝聚政治共识的百年探索,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247488725&idx=2&sn=7ac704db0cc255d4ab1f0d852d0c7daf&chksm=97ea0821a09d8137f3ada819080b9470ebc7bc9872c68f34dc6578b597dc8e111975a7f766bd#rd,2022-3-10,0.0,,1.0,0.0,233.0,5.0,5.0,,,,,2,1.0,,,,
108,王文举  孙杰 | 以人民为中心的接诉即办运行逻辑,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247488725&idx=3&sn=ce9e2769ca6fd6278f201dc54e36d018&chksm=97ea0821a09d8137da1f85db9380617ec3c0a7e0d57c25adc77c4a9d00aae446f8c7ac321d4a#rd,2022-3-10,0.0,,1.0,0.0,96.0,0.0,0.0,,,,,3,1.0,,,,
109,孙照红 | 接诉即办治理场域中的全过程人民民主,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247488725&idx=4&sn=33033c1764d65d2cbba09fcd41d61534&chksm=97ea0821a09d813789228fe79a2a70553c8e502fc8885f3ff3142c41719f1146fa6128e99d3f#rd,2022-3-10,0.0,,1.0,0.0,73.0,0.0,0.0,,,,,4,1.0,,,,
110,赵金旭 赵德兴 | 热线问政驱动社会治理范式创新的内在机理,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247488725&idx=5&sn=87a5e6e919ee2bde857838f87a1225ba&chksm=97ea0821a09d8137c4ff38e4269800e5f4ff80c4414edf876dea1f73f418cd2b185252b97203#rd,2022-3-10,0.0,,1.0,0.0,353.0,0.0,3.0,,,,,5,1.0,,,,
111,2022年第2期目录,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247488701&idx=1&sn=b3eb07be765e8a06908b3a88ceaff076&chksm=97ea0849a09d815fc6aae60a96382a8c65dc00438df577c6e1cc71701faa1c3e2a9f28706bec#rd,2022-2-24,0.0,,1.0,0.0,3039.0,1.0,6.0,,,,,1,1.0,,,,
112,征稿启事,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247488693&idx=1&sn=35a63e303b0837c27204ab2992ad1bcb&chksm=97ea0841a09d81579f37c5bec91d0bc12b89a5282f262441bcc2987e4862dd763d12a1dd0528#rd,2022-2-18,0.0,,1.0,0.0,3695.0,2.0,2.0,,,,,1,1.0,,,,
113,新春如意！,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247488690&idx=1&sn=ca496852483e94d5461405c4f1c88ffd&chksm=97ea0846a09d8150bd21b68ee67aa38ab7b1db5144cc4810e769d781149be9550cf71fa5355b#rd,2022-2-1,0.0,,1.0,0.0,150.0,0.0,2.0,,,,,1,1.0,,,,
114,余建平 | 《保傅》的生成、流传与编纂——兼论中国早期经典文本的生成特征,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247488678&idx=1&sn=642dcf5b471b336b0e21872ecd03940d&chksm=97ea0852a09d81446dd1902989944e2544ef2d1a1d81927bb4ac1b1cb21443004f7a05e34cd5#rd,2022-1-29,0.0,,1.0,0.0,312.0,1.0,0.0,,,,,1,1.0,,,,
115,仪平策 周坤鹏 |  论晚明家具的审美“真趣”,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247488678&idx=2&sn=ca7386b826f3886521455729cba24752&chksm=97ea0852a09d8144538ef707054915ede2f12626dfc33351262a5a968856bd6ed54edb154bde#rd,2022-1-29,0.0,,1.0,0.0,128.0,0.0,0.0,,,,,2,1.0,,,,
116,罗昌繁 | 《元祐党籍碑》的面相与党人家族命运——崇宁党禁的家族视角解读,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247488678&idx=3&sn=45c59216f2d5001de7131f74bab6242d&chksm=97ea0852a09d814425f85c51981fb3cadb1e2f9056428f5b69944995ff2cea482dc9ae5c5bbf#rd,2022-1-29,0.0,,1.0,0.0,293.0,4.0,9.0,,,,,3,1.0,,,,
117,金海 | 殖民地时代欧洲国家对美国外交传统的影响,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247488678&idx=4&sn=cbca73d0d05594b8744eda1078feee69&chksm=97ea0852a09d8144226a6c85c7c5db1c52333ca1bd8d0fbb74e04262633b9220d1c419642556#rd,2022-1-29,0.0,,1.0,0.0,44.0,0.0,0.0,,,,,4,1.0,,,,
118,张慧 | 信息隐私和个人信息功能定位的再区分,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247488678&idx=5&sn=26c3ed64a5cf7e02c5d3e1ac0dd47d1a&chksm=97ea0852a09d81448c6d1f9f425c6b8b2e08af6558f79611e60f77867ec4b9c97264a93b8e91#rd,2022-1-29,0.0,,1.0,0.0,101.0,0.0,0.0,,,,,5,1.0,,,,
119,袁锋 | 新技术环境下广播组织权的问题与完善——兼评最新《著作权法》第 47 条,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247488678&idx=6&sn=13c1f0ff803199ec0fe3508725b6e5f2&chksm=97ea0852a09d8144f04ad2edbf0765d9c78ca7cead089a92938d64f8c6ef6736decf3b4ba106#rd,2022-1-29,0.0,,1.0,0.0,92.0,0.0,0.0,,,,,6,1.0,,,,
120,李永萍 | 归属视角下农村低额彩礼形成的动力机制——基于赣南G村的田野调查,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247488678&idx=7&sn=197055c339612f0d92c60029248896d1&chksm=97ea0852a09d8144f1d73813ebbb230a2f315959198035ce15b29e24cf7326edf1c8707bba2a#rd,2022-1-29,0.0,,1.0,0.0,272.0,2.0,6.0,,,,,7,1.0,,,,
121,韩振峰 张悦 | “四史”学习教育融入高校思想政治理论课探析,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247488677&idx=1&sn=3e7bb703c9a4b136aedcd025962eb9a6&chksm=97ea0851a09d81475e01a01bf48ab6d54577341afb66aa08dda1a467e2ea7dbb6ffb70af7d1b#rd,2022-1-28,0.0,,1.0,0.0,230.0,0.0,1.0,,,,,1,1.0,,,,
122,李应瑞 | 《资本论》中的现代国家思想要点及当代启示,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247488677&idx=2&sn=e905ffed3ad58226c7cc2b69ff104da4&chksm=97ea0851a09d8147d17b3b33728e8a2de359f6f97cc37e89120d44880f1501f22520ca6f2204#rd,2022-1-28,0.0,,1.0,0.0,521.0,2.0,7.0,,,,,2,1.0,,,,
123,张燕 | 大众参与滑雪运动意愿的影响因素与作用机制,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247488677&idx=3&sn=7e771819a18aa5ef6df820968a06b003&chksm=97ea0851a09d81477cbf41e1b105d9bf10435d5cfa5389d6383799a7e62453f9409263b40d9d#rd,2022-1-28,0.0,,1.0,0.0,77.0,0.0,0.0,,,,,3,1.0,,,,
124,吴蔚 | “阳国北门”居庸关的地理叙事和审美空间,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247488677&idx=4&sn=d898938f5d8ccd29fa504f90fef9cfa0&chksm=97ea0851a09d8147606729311a171a0f09080a68e94fd8cb65dd48a941443eb79756a96cf102#rd,2022-1-28,0.0,,1.0,0.0,80.0,0.0,0.0,,,,,4,1.0,,,,
125,黄海刚 付月 | “十四五”时期北京科技人才政策的战略转型,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247488677&idx=5&sn=45122dfe749b84be80d558169c32a2b3&chksm=97ea0851a09d8147dd64cff6ec4bf9f9d4a59980073648dcb4afca4e7a0e3fd52e7ce9488ea6#rd,2022-1-28,0.0,,1.0,0.0,79.0,0.0,8.0,,,,,5,1.0,,,,
126,征稿启事,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247488638&idx=1&sn=3251b724fe6e581c444519218056f315&chksm=97ea088aa09d819c9f2c2b9aa69c63fbc8e10c9af7f669ab70b58eba93c1f635411a7bde0b9b#rd,2022-1-19,0.0,,1.0,0.0,3852.0,3.0,4.0,,,,,1,1.0,,,,
127,2022年第1期目录,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247488637&idx=1&sn=811009636df48f1036621f9ffe22c4e6&chksm=97ea0889a09d819f15990aa0793299293bc29ae349b052156e1960fcaf7a1e1e8dccebbda6b9#rd,2022-1-17,0.0,,1.0,0.0,3605.0,5.0,8.0,,,,,1,1.0,,,,
128,2022，元旦快乐！,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247488615&idx=1&sn=7b8ad08226891aaf17cc5fd83611613b&chksm=97ea0893a09d81854e3beb8325af6fa898154f6754eeb6e70e2b0802f89547842cc0af0dec03#rd,2022-1-1,0.0,,1.0,0.0,213.0,1.0,4.0,,,,,1,1.0,,,,
129,毛畅果 郭磊 | 员工抑郁的工作与生活影响因素及应对,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247488614&idx=1&sn=15b0e82c0d5691b2bae5fce76cac636b&chksm=97ea0892a09d818440ac4da858c5e7eda909ebeabfe2ae5d06cb6c84d8a1d0fff85808f44a86#rd,2021-12-31,0.0,,1.0,0.0,221.0,0.0,6.0,,,,,1,1.0,,,,
130,陈朋 | 地方官员激励、重大表彰与基层治理逻辑——基于148名优秀县委书记的数据分析,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247488614&idx=2&sn=68a546307ac3974eedbcf74217700cde&chksm=97ea0892a09d818456af72901583ab331aca8a941f8f6bcc1d8c2164f73c5e3e6c0bbc44da59#rd,2021-12-31,0.0,,1.0,0.0,180.0,0.0,0.0,,,,,2,1.0,,,,
131,白现军 | 乡村振兴战略下的乡贤文化传承与创新,http://mp.weixin.qq.com/s?__biz=MzIxODM4NTgxOQ==&mid=2247488614&idx=3&sn=f5b03ce83638d35f63188e90ad1e7056&chksm=97ea0892a09d81842ab07d57330e019f7fc990588d2a7fe8fe6cf4f4a65f1a35ae3e634e9b03#rd,2021-12-31,0.0,,1.0,0.0,136.0,0.0,0.0,,,,,3,1.0,,,,
